[0.624 1.000 -0.933 0.539 -1.000 0.263]
[-0.794 0.027 0.637 -0.197 0.331 0.860]
[0.555 0.204 -0.999 -0.149 -1.000 -0.381]
[-1.000 0.859 0.113 -0.223 -1.000 0.516]
[-1.000 0.598 0.193 -0.138 0.433 -1.000]
[-0.236 -0.704 -0.788 0.693 -0.822 -0.980]
[-0.166 -1.000 -0.075 -0.910 -0.211 0.557]
[-0.083 0.458 0.576 -1.000 0.541 1.000]
[0.975 -0.343 1.000 -1.000 -1.000 -1.000]
[1.000 -0.473 -1.000 -1.000 0.820 -1.000]
[-0.210 0.440 -0.094 1.000 1.000 -0.294]
[-1.000 0.272 0.515 -1.000 0.173 -0.123]
[-0.025 0.249 -0.027 -0.112 0.016 0.109]
[-1.000 -0.192 -0.589 0.415 -0.960 -1.000]
[-0.928 -0.352 -1.000 0.398 1.000 -0.293]
[1.000 -0.376 -0.143 1.000 0.671 -0.867]
[1.000 0.775 -1.000 0.800 -0.053 -0.390]
[-1.000 -0.368 -1.000 -0.763 1.000 -0.991]
[-0.139 -0.964 1.000 -1.000 -1.000 -0.441]
[0.336 -0.682 0.853 -0.444 1.000 -0.598]
[1.000 0.764 0.530 0.922 0.264 1.000]
[-0.787 -1.000 -0.421 -1.000 1.000 0.705]
[0.742 -1.000 0.742 -1.000 -1.000 1.000]
[-0.100 -0.396 0.533 0.149 0.752 0.636]
[-0.989 -1.000 0.378 -0.852 0.721 -1.000]
[1.000 0.857 0.214 -0.124 0.203 -0.221]
[0.289 0.769 1.000 1.000 0.753 0.225]
[0.858 0.346 1.000 -1.000 0.680 1.000]
[0.200 -1.000 0.705 0.149 -0.800 0.452]
[1.000 0.465 -0.245 0.699 -0.054 -0.016]
[-0.904 0.950 0.276 0.353 0.450 1.000]
[0.117 -0.867 -0.831 -0.518 -1.000 -0.850]
[-1.000 -0.352 0.891 0.041 -1.000 -0.113]
[0.591 0.233 -1.000 0.128 -0.590 0.138]
[0.460 -0.785 -0.725 -1.000 1.000 1.000]
[0.670 -0.548 1.000 -1.000 -0.544 -0.452]
[-1.000 1.000 -1.000 1.000 0.445 0.050]
[0.974 -1.000 -0.992 0.173 -0.726 0.663]
[-0.271 -0.578 -1.000 -0.819 0.337 1.000]
[-0.394 0.615 1.000 -0.778 0.815 0.123]
[-1.000 -0.263 -1.000 0.482 0.962 -0.761]
[-1.000 1.000 -1.000 0.350 0.748 -0.237]
[-1.000 -1.000 -0.105 -1.000 0.147 0.494]
[-0.512 0.634 0.561 0.434 0.433 0.477]
[-0.362 0.046 1.000 -1.000 0.563 0.347]
[1.000 1.000 -0.030 0.224 -0.534 -1.000]
[0.786 0.814 1.000 0.956 -1.000 -1.000]
[1.000 -0.576 -0.596 0.424 -0.407 -0.573]
[1.000 0.167 0.394 -0.356 0.088 0.558]
[-1.000 1.000 -0.290 -1.000 -0.018 0.452]
[-1.000 0.676 0.919 -0.684 -0.270 1.000]
[-0.266 -1.000 0.105 0.237 -0.176 -0.359]
[-0.700 -0.125 -0.730 0.414 0.225 -1.000]
[0.193 0.719 -0.097 -0.123 1.000 0.963]
[0.142 0.553 0.238 1.000 1.000 -0.665]
[0.093 -1.000 0.547 0.291 -0.559 0.854]
[1.000 0.736 -0.081 -1.000 0.153 0.186]
[-0.648 -0.786 -1.000 0.381 -0.675 0.343]
[0.725 -1.000 0.340 1.000 -0.058 0.136]
[-1.000 1.000 0.435 0.638 1.000 -0.818]
[-0.217 1.000 -0.197 0.293 -0.283 -1.000]
[-1.000 -0.054 -1.000 0.500 0.648 0.601]
[0.246 0.760 -0.932 -1.000 0.261 -0.324]
[0.544 0.671 -0.474 -0.362 -1.000 -1.000]
[-0.568 -1.000 0.622 1.000 -1.000 0.003]
[-0.830 1.000 1.000 0.484 -0.706 -1.000]
[1.000 1.000 0.181 -1.000 0.576 -1.000]
[-1.000 -1.000 1.000 -0.922 -0.025 0.908]
[-0.276 1.000 1.000 -0.957 -0.899 -0.404]
[-0.010 -1.000 -0.144 -1.000 -1.000 -0.705]
[-1.000 0.167 -0.367 0.392 -0.235 -0.851]
[1.000 1.000 1.000 1.000 -0.413 -0.555]
[-0.251 0.513 0.134 0.262 -0.811 -0.139]
[0.445 -1.000 1.000 1.000 0.177 -1.000]
[1.000 0.463 -0.676 1.000 0.320 -1.000]
[0.033 -0.455 -0.174 -0.053 1.000 1.000]
[-0.173 0.748 0.267 0.243 0.967 0.308]
[-1.000 1.000 1.000 1.000 -1.000 0.187]
[-0.638 0.589 -0.304 -1.000 -0.585 0.903]
[-0.306 -1.000 -1.000 -0.557 0.740 -0.789]
[0.519 1.000 0.055 1.000 -0.606 0.164]
[-0.254 -1.000 0.920 -0.232 0.220 0.792]
[0.385 -1.000 -0.611 -1.000 1.000 0.403]
[1.000 0.819 0.459 -0.251 0.479 -0.994]
[-0.606 0.583 -0.500 0.315 -0.537 0.049]
[-1.000 -0.795 -0.471 -0.720 0.465 -1.000]
[0.664 -0.027 -1.000 -0.140 1.000 -0.731]
[1.000 1.000 -0.955 -0.906 1.000 -1.000]
[-1.000 -1.000 1.000 -1.000 -1.000 1.000]
[0.226 1.000 -0.157 -1.000 1.000 -0.622]
[0.096 -0.506 0.478 0.300 -0.412 -0.628]
[-1.000 0.359 0.480 -0.271 -0.394 1.000]
[1.000 -0.959 0.813 -0.564 -0.278 -0.856]
[-0.160 -0.112 0.085 -1.000 0.239 -0.130]
[-0.720 -0.263 -1.000 -0.928 -0.008 0.175]
[1.000 -0.644 0.386 -1.000 -1.000 1.000]
[-0.262 -0.893 -0.277 -0.040 0.704 0.339]
[0.720 -1.000 1.000 0.325 -1.000 0.159]
[0.494 0.634 1.000 1.000 -1.000 -0.201]
[0.705 1.000 1.000 0.651 0.966 1.000]
[-0.350 0.440 0.260 -0.124 -1.000 -0.738]
[0.150 1.000 1.000 0.675 1.000 0.114]
[0.329 -1.000 -0.544 0.650 -0.965 -1.000]
[-0.693 -0.060 -0.991 1.000 0.019 0.679]
