[-0.356 0.247 -1.000 0.891 0.419 -1.000]
[0.432 -0.664 -0.353 0.721 -1.000 0.708]
[0.098 0.090 -0.714 -1.000 0.911 0.225]
[0.046 0.859 -1.000 -0.883 -1.000 0.055]
[-1.000 0.352 -1.000 -1.000 -1.000 -0.908]
[-0.127 0.838 -0.403 0.372 1.000 0.104]
[-0.037 0.746 -0.573 0.397 0.560 1.000]
[1.000 -1.000 -1.000 -0.562 -0.908 0.551]
[0.050 -0.112 -1.000 0.112 -1.000 1.000]
[-0.157 -0.585 -1.000 -0.270 0.686 -1.000]
[1.000 -0.515 -1.000 0.635 0.334 1.000]
[0.758 1.000 -0.751 -0.323 -0.702 0.959]
[-1.000 -0.794 -1.000 -0.071 -0.773 0.027]
[0.144 -1.000 -1.000 -0.137 1.000 0.242]
[0.095 -1.000 1.000 -0.555 0.969 0.310]
[-1.000 -1.000 0.064 -0.867 -1.000 0.630]
[-0.208 0.039 1.000 -0.059 -0.946 -0.657]
[1.000 0.049 1.000 -0.089 -0.401 -0.834]
[-1.000 -0.160 0.806 -0.664 0.375 1.000]
[1.000 -1.000 0.409 1.000 1.000 -1.000]
[0.037 0.504 0.119 -0.167 0.708 1.000]
[0.108 1.000 0.196 0.993 -0.073 0.020]
[-0.012 -0.001 -1.000 1.000 -0.346 1.000]
[-0.969 1.000 -0.683 -0.279 0.590 0.716]
[1.000 0.534 -0.357 0.403 -0.019 1.000]
[-1.000 -1.000 -1.000 1.000 -0.588 -0.439]
[-0.971 0.669 -1.000 0.872 0.790 -0.215]
[-0.608 1.000 1.000 -1.000 0.049 0.474]
[-0.265 0.092 -0.702 1.000 -1.000 -0.137]
[-0.187 -0.428 1.000 -0.900 0.440 0.423]
[1.000 1.000 -1.000 -1.000 0.693 1.000]
[-1.000 -0.447 -0.334 1.000 -0.313 -0.968]
[-0.743 -1.000 0.637 -0.853 0.620 0.140]
[1.000 0.333 -0.648 1.000 -0.071 0.048]
[0.191 1.000 0.116 0.033 1.000 0.077]
[-0.979 -0.241 -0.980 1.000 -1.000 1.000]
[-0.239 -0.874 -0.555 1.000 -0.077 0.020]
[0.411 1.000 -1.000 0.515 0.139 -0.883]
[-1.000 -0.934 -1.000 -0.122 -1.000 0.566]
[1.000 0.313 -0.749 -0.287 -0.290 0.774]
[0.466 1.000 -0.009 0.553 -0.500 -0.245]
[-0.468 0.300 -1.000 -0.709 1.000 0.643]
[1.000 1.000 0.773 -1.000 1.000 1.000]
[-0.679 0.698 -0.552 0.587 0.168 1.000]
[-1.000 -0.613 1.000 -0.724 -1.000 -0.201]
[-0.572 -0.958 -0.268 -1.000 -0.144 0.744]
[-0.982 0.012 0.398 0.380 0.577 -0.484]
[-0.720 1.000 -0.023 0.009 0.247 1.000]
[0.003 -0.038 -0.038 -1.000 -0.459 0.531]
[0.707 0.822 0.813 1.000 1.000 1.000]
[-0.381 -1.000 0.441 0.219 0.766 -0.536]
[-0.008 -0.388 0.472 -0.301 1.000 0.259]
[-0.223 -0.823 -0.177 -0.830 -0.822 -1.000]
[-0.164 -1.000 -0.433 1.000 0.648 -1.000]
[-0.745 -0.419 1.000 1.000 0.135 1.000]
[0.889 1.000 0.530 0.959 0.021 -0.114]
[0.241 0.088 1.000 1.000 1.000 -0.723]
[-1.000 -1.000 -0.638 1.000 -1.000 0.433]
[-0.090 0.625 1.000 -0.966 -1.000 0.208]
[-0.659 1.000 -1.000 -1.000 1.000 1.000]
[0.813 -0.478 0.708 -0.829 1.000 -1.000]
[0.766 1.000 1.000 1.000 0.179 -0.361]
[1.000 -0.491 0.482 1.000 -0.173 0.679]
[-1.000 -1.000 -0.328 0.033 0.843 -0.700]
[0.163 -1.000 0.541 1.000 0.815 -1.000]
[1.000 0.461 0.199 -0.606 -1.000 -0.875]
[-0.264 -0.052 1.000 -0.391 -0.981 0.619]
[-1.000 -0.310 -0.233 0.380 -1.000 1.000]
[-0.722 0.135 0.052 -1.000 -0.465 -0.099]
[-1.000 -1.000 0.571 -1.000 0.508 -0.928]
[1.000 -1.000 0.554 -1.000 1.000 -0.531]
[0.509 -1.000 -1.000 -0.437 -1.000 -1.000]
