[-0.403 1.000 -0.332 -1.000 -0.260 0.239 -0.491]
[1.000 -0.232 -0.443 1.000 0.786 -1.000 -0.197]
[1.000 0.402 1.000 1.000 0.880 0.700 1.000]
[0.484 -0.855 -0.036 1.000 0.641 0.885 -0.476]
[0.225 -0.190 0.684 -1.000 0.361 0.429 0.779]
[-0.795 -0.403 0.628 -0.062 1.000 1.000 1.000]
[-1.000 0.063 -0.575 0.401 0.141 1.000 1.000]
[-1.000 1.000 -0.235 -1.000 -1.000 -1.000 -0.462]
[0.311 1.000 0.549 -1.000 0.037 -0.156 -0.763]
[-1.000 0.154 0.038 -1.000 0.114 0.825 -1.000]
[1.000 0.213 0.717 -1.000 1.000 1.000 0.132]
[1.000 0.590 -0.297 -1.000 0.385 0.099 -0.615]
[1.000 -0.850 -0.682 0.820 0.315 -0.725 -1.000]
[-0.392 0.631 1.000 -0.959 0.176 0.010 0.343]
[0.935 1.000 -0.258 -0.550 -1.000 0.925 -0.889]
[0.581 -0.364 -1.000 -0.761 0.322 -1.000 -0.412]
[0.027 -0.868 -0.602 1.000 -0.967 0.338 1.000]
[-0.317 0.041 -0.234 1.000 0.336 -0.235 0.239]
[-0.950 -0.732 1.000 0.547 1.000 0.900 -0.930]
[-0.740 -0.918 -1.000 1.000 0.484 -1.000 0.930]
[-0.470 -0.004 1.000 0.856 0.214 0.633 -1.000]
[0.943 -1.000 1.000 0.510 -1.000 0.121 -1.000]
[-0.077 -0.418 0.810 -0.119 -0.197 0.914 -0.498]
[0.286 -0.641 -0.278 1.000 -1.000 0.592 -0.110]
[0.535 1.000 -0.300 0.938 0.746 -1.000 -0.072]
[-1.000 0.561 -0.625 -0.310 -0.058 -0.341 0.129]
[1.000 0.049 -0.311 0.004 -0.196 1.000 -0.367]
[-0.365 -1.000 0.994 -1.000 0.834 -0.727 1.000]
[0.670 0.745 -1.000 -1.000 -0.049 1.000 1.000]
[0.736 -0.034 0.042 -1.000 -0.623 -1.000 -0.060]
[0.778 -1.000 -1.000 -0.765 1.000 -1.000 1.000]
[1.000 -1.000 -1.000 0.674 -0.120 0.557 -0.995]
[-0.409 0.987 0.226 0.250 -0.389 -0.138 -1.000]
[-0.575 1.000 0.747 -1.000 0.675 -1.000 0.693]
[0.397 1.000 0.527 0.225 1.000 -1.000 1.000]
[0.248 1.000 0.213 -0.922 1.000 0.989 -1.000]
[0.061 1.000 0.551 0.856 0.816 0.693 -1.000]
[1.000 1.000 0.233 0.862 -0.470 0.042 0.156]
[1.000 0.394 0.972 -0.669 0.257 -1.000 0.432]
[-1.000 -0.811 -0.953 -0.149 0.327 -1.000 -1.000]
[-0.432 1.000 -0.336 -0.498 -0.860 1.000 -0.184]
[0.107 1.000 1.000 -0.380 0.029 0.494 -1.000]
[0.194 0.819 -0.437 -0.058 0.759 -0.038 0.116]
[-0.290 0.580 -1.000 -0.067 -0.326 -0.210 0.041]
[-0.437 -0.332 -0.544 0.055 -1.000 -0.969 -1.000]
[-0.096 1.000 -1.000 0.566 -0.341 -0.056 -0.428]
[1.000 -1.000 -0.521 -1.000 -1.000 -1.000 -0.237]
[-1.000 1.000 0.004 1.000 1.000 1.000 0.712]
[1.000 -0.153 -0.512 -1.000 -0.901 -1.000 1.000]
[-0.162 0.577 -0.464 -0.825 -0.428 0.945 0.665]
[0.133 0.634 1.000 -0.982 0.052 0.279 -1.000]
[0.084 1.000 -0.168 -0.339 -1.000 -0.961 0.722]
[-1.000 -0.029 -0.226 -1.000 0.486 0.154 -0.501]
[0.100 1.000 0.670 0.120 -0.976 -1.000 1.000]
[0.918 1.000 1.000 0.313 0.568 0.314 -0.091]
[1.000 0.252 -1.000 0.166 -1.000 0.452 -0.398]
