[0.053 -0.874 -0.725 1.000 0.042 0.398]
[-0.083 -0.870 -0.045 1.000 1.000 1.000]
[-0.429 -1.000 0.272 1.000 1.000 1.000]
[0.247 0.277 1.000 -1.000 0.195 -0.021]
[-1.000 0.618 0.194 -0.151 0.431 -1.000]
[-1.000 -0.664 -1.000 1.000 1.000 0.219]
[1.000 1.000 0.114 -0.136 0.589 0.789]
[-0.399 -0.306 0.335 -0.017 -0.654 1.000]
[1.000 1.000 1.000 0.106 -0.748 0.891]
[-1.000 0.072 0.634 0.355 -1.000 1.000]
[-1.000 1.000 0.944 0.358 0.991 0.192]
[0.778 0.951 -1.000 -1.000 0.789 1.000]
[-0.613 -1.000 -0.836 0.315 1.000 0.705]
[-0.044 0.768 -0.271 1.000 1.000 0.263]
[0.688 -0.646 0.236 -0.731 1.000 0.488]
[-1.000 1.000 0.941 -1.000 -0.582 1.000]
[1.000 0.295 1.000 -0.204 1.000 -0.855]
[-0.798 -0.019 -0.900 -1.000 0.597 -1.000]
[-0.067 0.169 -0.122 -0.682 -0.962 -0.458]
[-0.776 -0.396 -1.000 0.416 1.000 0.376]
[0.275 -1.000 -0.110 -1.000 -0.869 -1.000]
[-1.000 -1.000 -0.472 0.793 -0.159 0.618]
[1.000 -0.665 -0.877 0.799 -0.560 0.786]
[-0.155 -0.530 0.295 -0.307 0.870 0.771]
[-0.100 -1.000 -0.569 -1.000 -0.386 1.000]
[0.023 -1.000 -1.000 0.502 -0.734 0.253]
[-0.501 0.824 -0.937 0.518 -0.791 -0.389]
[-1.000 0.451 0.240 0.322 0.290 0.992]
[-0.756 -1.000 -0.578 0.505 0.669 0.206]
[0.324 -0.860 1.000 1.000 0.798 0.142]
[0.105 -1.000 -0.873 -0.205 0.899 -0.967]
[-0.746 -1.000 0.643 0.178 0.742 -0.639]
[0.658 0.777 -0.645 -1.000 0.841 -0.890]
[-1.000 0.116 1.000 0.251 -1.000 0.303]
[0.635 1.000 0.849 1.000 0.970 0.051]
