[0.547 0.531 0.974 1.000 -0.192 -1.000]
[-1.000 0.590 -0.483 -0.455 1.000 -0.033]
[1.000 -0.087 0.423 -0.488 0.332 -0.321]
[-1.000 1.000 0.134 -1.000 -0.376 0.608]
[0.705 -0.352 -0.108 1.000 -0.275 -0.581]
[0.674 0.926 -0.479 -0.359 0.134 0.069]
[-0.444 0.075 -0.839 -1.000 -0.251 -0.253]
[0.570 0.342 -1.000 0.584 -0.690 0.899]
[-0.099 1.000 0.199 -0.585 -0.412 1.000]
[0.944 -1.000 -0.102 0.301 -1.000 0.333]
[-0.916 1.000 0.296 1.000 0.185 0.459]
[-1.000 0.360 -0.249 -0.032 -0.870 -0.040]
[1.000 0.667 0.979 0.377 -0.050 1.000]
[1.000 -1.000 -0.446 -1.000 -0.139 0.729]
[-0.361 0.693 0.408 -0.932 -0.761 -1.000]
[1.000 0.769 1.000 0.022 0.117 -0.929]
[-1.000 -1.000 0.117 -0.041 0.310 -0.133]
[0.455 -0.319 -0.326 0.321 -1.000 0.969]
[1.000 -0.586 -1.000 -1.000 1.000 0.567]
[1.000 0.552 -1.000 -1.000 0.182 1.000]
[0.533 0.101 1.000 -1.000 0.547 -1.000]
[-1.000 -0.147 0.230 0.772 1.000 -0.430]
[0.248 -0.299 0.500 0.909 1.000 -0.979]
[-0.236 0.567 -0.626 1.000 -0.278 1.000]
[0.666 -0.126 -0.453 0.038 1.000 -0.658]
[-0.507 -0.207 -0.483 -0.830 0.529 -1.000]
[-0.333 -0.084 -1.000 -1.000 1.000 1.000]
[1.000 0.037 -0.930 0.465 1.000 -0.873]
[1.000 -0.182 -1.000 -1.000 -0.456 0.264]
[0.279 1.000 0.388 -0.286 -0.505 1.000]
[0.157 1.000 -1.000 -0.344 -1.000 0.482]
[-1.000 -0.604 -0.739 1.000 -0.343 -0.413]
[-1.000 1.000 -1.000 -0.683 0.557 -0.820]
[-0.250 0.148 -0.203 -0.538 -1.000 -0.078]
[-0.016 1.000 0.892 -1.000 -0.716 -1.000]
[-0.152 1.000 1.000 1.000 0.645 1.000]
[-0.541 -1.000 0.333 0.065 -0.276 0.629]
[1.000 0.677 -1.000 -0.850 -1.000 1.000]
[-0.598 -1.000 -0.468 -0.603 -0.491 0.293]
[1.000 0.050 1.000 1.000 -0.373 -0.784]
[1.000 -0.736 -0.245 -0.382 1.000 -0.001]
[1.000 -0.460 -0.943 0.010 -0.444 -0.951]
[-0.247 -1.000 -0.515 -0.464 0.191 0.739]
[-1.000 1.000 1.000 -1.000 0.318 1.000]
[0.278 -0.473 -0.555 -0.300 -0.623 -1.000]
[0.478 1.000 0.264 -0.180 0.631 -0.341]
[0.255 -0.842 -1.000 -1.000 0.857 0.762]
[-0.831 0.661 0.549 -0.048 -0.166 -1.000]
[0.595 1.000 -1.000 0.613 0.141 -0.747]
[0.313 -1.000 -0.906 0.503 1.000 -1.000]
[-1.000 0.804 1.000 -0.251 0.741 0.573]
[-0.514 0.624 -1.000 -1.000 0.372 0.190]
[0.754 -1.000 1.000 1.000 1.000 -0.970]
[0.856 -0.006 1.000 1.000 -0.760 0.418]
[0.697 -0.857 -0.326 0.235 0.739 0.591]
[-0.095 0.608 -1.000 -0.568 0.729 0.774]
[0.538 -0.189 -0.101 0.487 0.355 -0.520]
[0.902 1.000 -1.000 -0.493 0.389 0.871]
[0.107 -0.969 -1.000 -0.652 0.083 0.675]
[-0.375 -1.000 -1.000 1.000 1.000 1.000]
[0.725 1.000 -1.000 -0.785 0.126 0.076]
[-0.226 1.000 0.163 -0.644 -0.822 0.212]
[1.000 -0.592 -1.000 0.610 -0.328 0.390]
[-0.381 -1.000 -1.000 1.000 -0.457 0.532]
[-0.609 -0.092 0.788 -0.957 -0.118 0.299]
[0.330 -1.000 -0.506 -0.702 0.058 0.124]
[-1.000 1.000 -0.701 0.447 -0.333 -1.000]
[-0.341 -0.318 -1.000 -0.416 1.000 0.821]
[0.400 -0.164 -1.000 -0.460 -0.660 -1.000]
[-1.000 -0.939 -0.448 -0.415 0.928 0.017]
[-0.679 0.574 1.000 0.146 0.093 -0.515]
[-0.988 -0.741 -1.000 1.000 1.000 0.478]
[1.000 -1.000 0.687 1.000 -0.067 0.198]
[-0.257 -0.861 -1.000 0.142 -0.196 -0.571]
[-0.782 1.000 -1.000 -1.000 0.855 1.000]
[1.000 -0.064 -0.830 0.920 1.000 0.320]
[0.712 -1.000 1.000 0.599 0.627 -0.681]
[0.381 -0.401 0.111 0.140 0.056 0.711]
[1.000 1.000 0.578 0.276 1.000 -0.554]
[-1.000 -0.818 0.680 1.000 -0.285 0.531]
[0.020 0.175 1.000 0.307 1.000 -0.396]
[1.000 0.814 -1.000 -0.124 0.232 -1.000]
[1.000 -0.499 0.002 0.192 1.000 -1.000]
[1.000 -1.000 1.000 1.000 -1.000 0.168]
[-0.848 0.033 -0.304 1.000 0.248 0.322]
[-1.000 -0.324 -1.000 1.000 0.068 -1.000]
[-0.630 -1.000 0.031 0.288 1.000 -1.000]
[-0.541 0.668 -0.970 -0.152 -0.442 0.491]
[0.433 -1.000 0.084 0.201 1.000 -0.566]
[0.393 0.084 -1.000 0.771 -0.986 0.439]
[1.000 -0.132 -0.034 1.000 0.286 1.000]
[-0.508 1.000 -0.891 -0.259 1.000 -0.524]
[1.000 -1.000 0.124 -0.733 -0.005 0.746]
[0.460 1.000 -1.000 -1.000 -1.000 0.824]
[0.277 -0.067 0.503 1.000 -0.859 0.110]
[0.483 1.000 -1.000 1.000 1.000 -1.000]
[0.159 1.000 0.502 -0.063 -1.000 0.651]
[1.000 0.134 -0.402 0.795 0.858 0.498]
[-0.869 1.000 -0.255 -1.000 0.110 1.000]
[-0.938 -0.007 0.143 -0.429 -0.896 1.000]
[-0.465 -0.727 -0.273 0.291 -0.334 -0.384]
[-0.220 -0.433 -0.669 1.000 0.137 -0.796]
[-1.000 -0.926 -0.164 -0.538 -0.046 0.301]
[0.382 0.158 0.280 -0.118 1.000 -0.708]
[0.389 0.360 0.690 -0.866 -0.130 -1.000]
