[0.624 1.000 -0.933 0.539 -1.000 0.263]
[-0.794 0.027 0.637 -0.197 0.331 0.860]
[0.555 0.204 -0.999 -0.149 -1.000 -0.381]
[-1.000 0.859 0.113 -0.223 -1.000 0.516]
[-1.000 0.598 0.193 -0.138 0.433 -1.000]
[-0.236 -0.704 -0.788 0.693 -0.822 -0.980]
[-0.166 -1.000 -0.075 -0.910 -0.211 0.557]
[-0.083 0.458 0.576 -1.000 0.541 1.000]
[0.975 -0.343 1.000 -1.000 -1.000 -1.000]
[1.000 -0.473 -1.000 -1.000 0.820 -1.000]
[-0.210 0.440 -0.094 1.000 1.000 -0.294]
[-1.000 0.272 0.515 -1.000 0.173 -0.123]
[-0.025 0.249 -0.027 -0.112 0.016 0.109]
[-1.000 -0.192 -0.589 0.415 -0.960 -1.000]
[-0.928 -0.352 -1.000 0.398 1.000 -0.293]
[1.000 -0.376 -0.143 1.000 0.671 -0.867]
[1.000 0.775 -1.000 0.800 -0.053 -0.390]
[-1.000 -0.368 -1.000 -0.763 1.000 -0.991]
[-0.139 -0.964 1.000 -1.000 -1.000 -0.441]
[0.336 -0.682 0.853 -0.444 1.000 -0.598]
[1.000 0.764 0.530 0.922 0.264 1.000]
[-0.787 -1.000 -0.421 -1.000 1.000 0.705]
[0.742 -1.000 0.742 -1.000 -1.000 1.000]
[-0.100 -0.396 0.533 0.149 0.752 0.636]
[-0.989 -1.000 0.378 -0.852 0.721 -1.000]
[1.000 0.857 0.214 -0.124 0.203 -0.221]
[0.289 0.769 1.000 1.000 0.753 0.225]
[0.862 0.341 1.000 -1.000 0.694 1.000]
[0.205 -1.000 0.706 0.146 -0.786 0.448]
[1.000 0.470 -0.268 0.694 -0.056 -0.010]
[0.868 -0.111 -0.997 -0.765 1.000 -0.458]
[1.000 -1.000 -0.041 -0.164 0.357 -0.999]
[-0.527 1.000 -0.459 1.000 1.000 -1.000]
[-0.867 -0.713 1.000 0.163 -0.175 -0.537]
[-0.296 1.000 -0.475 0.543 1.000 0.509]
[0.320 -1.000 -0.477 0.064 1.000 1.000]
[0.886 -0.234 1.000 -0.809 -1.000 1.000]
[-0.038 -0.366 -1.000 0.330 -0.353 -0.215]
[1.000 -0.113 0.499 0.875 0.287 0.321]
[-0.678 -0.141 -0.091 -0.839 -0.165 -0.216]
[1.000 -0.342 0.143 -1.000 -0.083 -0.034]
[-0.327 -0.200 -0.199 -0.597 1.000 -1.000]
[0.160 0.652 0.186 0.456 0.535 -0.240]
[-0.241 -0.482 0.041 -0.569 1.000 0.623]
[0.217 -0.833 -1.000 1.000 1.000 1.000]
[0.106 0.023 0.925 -1.000 -0.834 -0.160]
[1.000 0.312 -0.098 0.917 0.848 -0.766]
[-1.000 -0.825 1.000 -0.818 -1.000 -0.995]
[0.008 -1.000 -0.617 0.657 1.000 0.044]
[-0.966 0.439 -0.406 0.386 -0.500 -1.000]
[0.541 0.592 1.000 1.000 0.438 1.000]
[0.875 0.501 -0.766 -1.000 0.433 -0.901]
[0.515 -1.000 1.000 0.195 0.758 -0.529]
[0.321 -0.498 -0.328 -1.000 0.583 -1.000]
[0.902 -0.244 -1.000 1.000 -1.000 0.262]
[0.342 -1.000 0.195 0.028 -1.000 -0.898]
[-0.363 1.000 1.000 1.000 -0.259 -1.000]
[-0.098 -0.840 1.000 0.803 0.100 -1.000]
[-0.949 1.000 -0.469 0.765 1.000 0.748]
[-0.326 0.873 -1.000 -1.000 0.519 -0.461]
[-0.672 -0.228 -0.920 -0.002 1.000 0.139]
[-0.606 -0.399 -0.586 -0.080 0.422 -1.000]
[-0.153 -0.226 0.452 -0.436 -1.000 1.000]
[0.881 1.000 -0.793 -0.447 0.791 0.380]
[-0.279 0.410 1.000 -0.431 1.000 1.000]
[-0.247 -0.886 -1.000 -0.735 0.846 -0.558]
[-0.996 0.620 -1.000 -0.226 -0.508 -0.517]
[0.901 0.400 0.209 -0.983 0.041 -1.000]
[0.662 0.427 -1.000 0.556 -0.197 -0.269]
[0.008 -0.648 -0.526 0.900 -1.000 1.000]
[0.971 -0.198 1.000 0.678 -1.000 -0.525]
[1.000 1.000 -0.040 -1.000 0.640 -1.000]
[0.007 -0.480 -0.097 1.000 1.000 0.089]
[-0.510 0.143 1.000 -0.554 0.755 -1.000]
[-1.000 -0.653 -0.910 -1.000 -0.072 1.000]
[-1.000 -1.000 0.471 0.834 -1.000 0.518]
[1.000 -0.061 -0.989 -0.056 0.414 1.000]
[-1.000 -0.353 0.447 0.963 0.560 -0.278]
[-0.458 -1.000 1.000 0.885 0.097 0.187]
[-1.000 0.368 -1.000 -0.533 1.000 -0.002]
[-0.356 -0.355 -0.866 1.000 -0.066 1.000]
[-1.000 1.000 -0.031 0.169 1.000 -0.916]
[1.000 -1.000 -0.498 0.445 -0.975 1.000]
[0.563 0.076 0.802 -0.078 0.570 1.000]
[0.321 0.489 -0.181 -0.098 -1.000 -0.660]
[-1.000 1.000 0.032 -1.000 1.000 -0.117]
[0.282 1.000 -0.177 -0.419 -0.565 -0.184]
[0.784 -0.546 0.684 0.029 -0.917 1.000]
[0.571 0.861 0.194 0.618 -1.000 1.000]
[0.883 0.584 1.000 -1.000 -1.000 0.249]
[-0.525 0.242 -0.717 -0.989 -0.829 1.000]
[1.000 0.959 -1.000 -1.000 0.581 1.000]
[-0.707 -0.115 0.831 0.098 0.194 1.000]
[0.204 -0.108 0.379 -0.911 -0.070 -0.455]
[0.317 -1.000 0.193 -0.327 1.000 -0.332]
[0.314 -1.000 -0.931 -0.860 -0.762 -1.000]
[-0.650 -1.000 0.342 0.369 -0.329 0.268]
[-1.000 -0.663 -1.000 -0.561 0.732 -0.961]
[1.000 -0.965 0.111 -0.906 -1.000 1.000]
[0.300 -0.476 -0.818 0.523 0.235 0.076]
[-0.166 0.275 0.680 -1.000 -0.291 1.000]
[-1.000 -0.553 0.207 1.000 -0.029 0.985]
[1.000 0.909 0.139 0.255 0.689 -0.272]
[-0.318 0.098 -0.270 0.712 0.327 0.406]
