[-1.000 -0.488 -0.688 0.031 1.000 1.000]
[0.813 0.985 0.680 -0.700 -1.000 -0.989]
[1.000 1.000 0.175 -0.112 -0.973 -0.696]
[-0.791 -0.247 1.000 -0.153 0.457 -0.499]
[-0.673 -0.029 -0.612 0.439 -0.588 0.830]
[-0.566 1.000 -0.632 -0.905 -0.728 -1.000]
[-0.557 -1.000 0.120 1.000 1.000 -0.546]
[0.560 -1.000 1.000 -0.247 -0.959 1.000]
[1.000 0.230 -1.000 -0.650 0.681 1.000]
[1.000 -0.337 0.619 0.893 1.000 -1.000]
[0.415 -1.000 0.103 0.613 -1.000 0.192]
[0.426 -0.414 0.601 0.694 -0.382 -0.209]
[-0.331 0.840 0.480 1.000 -0.683 1.000]
[-0.554 0.036 1.000 -1.000 -0.122 -1.000]
[-0.688 1.000 -0.148 -0.112 0.095 0.906]
[0.339 0.593 -1.000 -0.815 -0.054 -0.089]
[0.084 0.437 -1.000 0.700 -1.000 0.724]
[-1.000 1.000 0.780 -0.196 -0.669 0.218]
[1.000 -0.760 -0.309 0.267 -1.000 1.000]
[0.529 -1.000 0.990 0.280 1.000 0.548]
[1.000 -0.615 0.431 -0.263 -0.560 -0.787]
[-0.573 -0.748 -0.115 -1.000 -0.369 1.000]
[-0.946 -1.000 0.762 -0.118 0.756 -0.545]
[-0.299 0.215 -1.000 -0.256 0.172 -0.687]
[0.416 0.196 1.000 0.260 -1.000 -1.000]
[-0.588 -0.143 1.000 -1.000 -1.000 1.000]
[0.084 -1.000 0.294 -0.199 1.000 0.362]
[1.000 -1.000 -0.277 -0.173 0.154 0.314]
[-0.634 -1.000 -0.927 1.000 -0.492 -0.621]
[1.000 -1.000 -1.000 -0.367 -0.090 -0.877]
[0.063 -0.976 -0.915 1.000 -1.000 -0.757]
[1.000 -0.766 1.000 -0.897 0.700 -0.008]
[-1.000 -1.000 1.000 -0.278 0.029 0.831]
[-0.159 0.741 0.802 0.017 1.000 0.663]
[-1.000 -0.714 -0.876 0.165 -0.486 -0.412]
[-0.372 -0.835 -1.000 -0.731 -0.701 0.196]
[0.343 0.559 -0.405 0.898 0.547 1.000]
